word,category,meanHappiness,meanAnger,meanSadness,meanFear,meanDisgust
magik,U,3.5769231,1.3846154,1.6538461,2.0769231,1.5384616
rejs,U,4.6153846,1.2692307,1.6538461,2.5,1.1538461
panowanie,U,3.1923077,2.3846154,1.8846154,3.1538463,2.1923077
niedopatrzenie,U,1.2692307,4.576923,3.2307692,3.8461537,2.6538463
zawierać,U,3.3461537,1.5,1.6153846,2.3461537,1.5
kres,U,2,2.9230769,4.076923,4.0384617,2.0769231
rosnąć,U,4.8076925,1.9230769,1.7692307,2.5,1.5384616
mina,U,3.4230769,2.4615386,2.6923077,2.6538463,1.9230769
rozmyślać,U,4.423077,2.3461537,3.4230769,3.1538463,1.5769231
demokracja,U,3.1153846,2.8461537,2.0769231,2.4615386,2.2692308
błogosławiony,U,4.6923075,1.3076923,1.3461539,1.4230769,1.1153846
przedstawiciel,U,1.7307693,2.1153846,1.5,1.8846154,2.1923077
ryba,U,3.5384614,1.3461539,1.4615384,1.4230769,1.8846154
balsam,U,4.0384617,1.4230769,1.4230769,1.3461539,1.7307693
próbować,U,3.8846154,2.5384614,2.6538463,3.9230769,1.8846154
przewinienie,U,1.1153846,3.3461537,3.1538463,3.5384614,2.3846154
akcja,U,3.8461537,1.6923077,1.5,2.6153846,1.3461539
gość,U,4.3846154,1.7692307,1.5,2.3076923,1.6538461
dumny,U,4.730769,1.8846154,1.8846154,1.6923077,1.5
skostniały,U,1.1538461,2.6538463,3.3076923,3.4230769,2.5769231
izba,U,2.3076923,1.9230769,2.0384614,2.1538463,2.3461537
pytanie,U,2.8461537,2.2692308,1.6538461,3.2692308,1.8461539
żywy,U,5.3076925,1.8461539,1.8461539,1.8461539,1.6153846
iskra,U,3.6153846,1.8461539,1.8076923,3.1153846,1.6153846
wykroczenie,U,1.5,3.8846154,3.1153846,3.6153846,2.6923077
doświadczony,U,4.3846154,2.0384614,1.6538461,2.0769231,1.5384616
autorytet,U,4.9615383,1.8461539,1.5384616,2.5384614,1.6153846
przeciwieństwo,U,2.5769231,2.5769231,2.8076923,2.5,1.7692307
kuchenka,U,3.1153846,1.5,1.5,1.6923077,1.6923077
pomagać,U,5.6153846,1.7692307,1.7692307,1.8461539,1.1923077
sterylny,U,2.3846154,1.8846154,1.8076923,2.7692308,2.0384614
bestia,U,1.8846154,3.2307692,3.0384614,4.6538463,3.4230769
stać,U,1.8076923,2.5,1.5769231,1.7692307,1.4615384
dyplomatyczny,U,3.0769231,2.3461537,1.7692307,2.1153846,1.6923077
Żyd,U,2.2692308,2.2307692,2.1923077,2.0769231,1.6923077
martwić,U,1.3461539,3.1538463,5.1538463,4.5,2.3846154
pokazywać,U,3.5,1.8076923,1.5769231,2.0769231,1.4615384
sztylet,U,1.6538461,3.6153846,2.9230769,4.5384617,3.0769231
motywować,U,4.9615383,1.9230769,1.6153846,1.9230769,1.2307693
aktywny,U,4.8461537,1.9230769,1.6538461,1.8846154,1.5769231
sceptyczny,U,1.8846154,2.7307692,2.4615386,2.4615386,2.1923077
regulator,U,2.4230769,1.7692307,1.5,1.9615384,1.5
zupa,U,3.7692308,1.3076923,1.3846154,1.3076923,1.6538461
wrzeszczeć,U,1.6538461,5,3.3846154,4.3846154,3.4230769
fajtłapa,U,1.8846154,3.6153846,3.2692308,2.3846154,2.6923077
płaszcz,U,2.3846154,1.8461539,1.9230769,1.6538461,1.8461539
napadać,U,1.0384616,4.269231,3.5,4.730769,3.8076923
szokujący,U,2.1153846,2.9615386,2.4230769,3.1923077,2.6538463
odjazd,U,2.8461537,2.2307692,3.5384614,2.5384614,1.5
połysk,U,4.230769,1.5384616,1.3461539,1.6153846,1.3461539
robotnik,U,2.3076923,2.6538463,3.3461537,2.5,2
człowiek,U,4.6153846,3.5384614,3.4230769,3.3846154,2.9615386
montować,U,3.1923077,2.3461537,1.5,1.8461539,2.0384614
zbawienny,U,4.8461537,1.3846154,1.5384616,1.5769231,1.3846154
ranić,U,1.1923077,4,5.269231,4.923077,3.8461537
cylinder,U,3.3076923,1.3846154,1.2307693,1.1923077,1.6538461
turystyczny,U,4.5384617,1.7307693,1.6538461,1.8846154,1.5384616
huśtawka,U,4.8076925,1.5769231,1.7307693,2.0769231,1.3846154
materac,U,3.6153846,1.4230769,1.6538461,1.4230769,1.6153846
demokratyczny,U,3.1538463,2.6538463,2.2307692,2.4230769,2.0384614
prymitywny,U,1.4615384,3.1538463,2.7307692,2.3076923,3.3461537
doktor,U,2.5,2.5,2.1923077,3.2692308,2.0769231
brygada,U,3.1153846,1.9615384,2.0769231,2.2692308,1.3461539
majętny,U,4.3846154,2.1923077,2.2692308,2.6923077,2
żar,U,3.7692308,1.8846154,2.1153846,2.3461537,1.5769231
zmieniać,U,2.7692308,2.7692308,2.5,3.8846154,2.1153846
wirus,U,1.2307693,3.4615386,3.2307692,4.3076925,4.1153846
dusza,U,4.3076925,1.5769231,2.9615386,3.1538463,1.5
wabić,U,2.5384614,2.2692308,1.7692307,2.4615386,2.1923077
brzoza,U,3.4615386,1.5,1.9230769,1.1538461,1.2307693
wafel,U,4,1.7692307,1.3076923,1.3461539,1.3846154
zrzut,U,1.5384616,2.4615386,2,2.8076923,2.1153846
zabłądzić,U,1.5384616,3.9615386,3.7692308,4.9615383,1.8461539
woda,U,5.269231,1.6153846,1.8846154,2.3846154,1.4230769
potknięcie,U,1.6538461,3.8461537,3.3076923,3.3846154,2.0384614
zwyciężać,U,6,1.8076923,1.6153846,2.3461537,1.0384616
płuco,U,2,1.9615384,2.1153846,2.7307692,2.5384614
sadystyczny,U,1.4615384,4.4615383,4.423077,5.230769,5.269231
uchronić,U,4.0384617,1.8076923,2.3076923,3.2307692,1.4230769
mucha,U,1.3461539,3.3846154,1.5384616,1.7307693,3.3461537
upodobanie,U,4.3076925,1.5384616,1.6923077,1.7307693,1.2307693
pasta,U,2.8461537,1.6153846,1.3846154,1.3461539,1.3846154
musical,U,3.7692308,1.7692307,1.5,1.3846154,1.5384616
skromny,U,3.5,2.1153846,2.2307692,2.0384614,1.8461539
bicz,U,1.5,3.1923077,2.8461537,4.4615383,3.5769231
zarzucać,U,1.4230769,3.6153846,2.9230769,3.5,2.5
kontakt,U,3.8461537,1.6153846,1.5769231,2.6923077,1.3461539
paradoksalny,U,2.5769231,2.5,2.0769231,1.8076923,1.6153846
czapka,U,2.7692308,2.2692308,1.3846154,1.5384616,1.6153846
ostatni,U,1.9615384,3.4230769,4.6153846,3.8846154,1.9615384
uczelnia,U,3.6923077,2.6923077,2.1923077,3.0384614,2.2692308
bezinteresowny,U,4.3461537,1.9230769,1.7307693,2,1.2692307
mordować,U,1.2307693,5.0384617,4.8076925,5.5384617,5.230769
atrakcyjny,U,5.5384617,2.1923077,2.3461537,2.0384614,1.4230769
odpowiedzialny,U,4.8076925,1.7692307,2.2307692,3.5,1.5
motto,U,3.7307692,1.6153846,1.5769231,1.7307693,1.5769231
odosobniony,U,1.5769231,3.3076923,5.230769,4.269231,2.3846154
więzienie,U,1.0384616,2.9230769,4.3846154,4.769231,3.7307692
szczery,U,5.1923075,1.9615384,2.2307692,2.5384614,1.7307693
chichot,U,4.730769,1.9230769,1.5384616,2.1153846,1.8461539
wygrywać,U,5.8076925,1.9230769,1.8076923,2.1538463,1.2307693
znaczenie,U,3,1.5384616,1.5384616,1.4230769,1.1923077
stagnacja,U,1.6923077,3.5769231,3.8076923,3.5769231,2.4615386
rozwiązanie,U,5.1153846,1.8076923,2.1153846,2.1538463,1.3846154
trójkąt,U,3.5,1.6538461,1.8846154,2.4230769,1.8846154
cyniczny,U,1.6153846,4.3846154,3.5769231,3.1153846,4.076923
runąć,U,1.4615384,3.5384614,3.7692308,4.1538463,2.2307692
ulepszać,U,5.076923,1.4615384,1.4615384,2.3461537,1.5
nabywać,U,4.5,1.7307693,1.2692307,1.8076923,1.3076923
altanka,U,4.923077,1.1153846,1.6923077,1.1538461,1.1153846
torturować,U,1.0769231,4.923077,4.923077,5.769231,4.8461537
mydliny,U,2.8846154,1.3461539,1.6153846,1.3846154,2.2692308
odsetek,U,1.8076923,2.0769231,1.8461539,1.9230769,1.8461539
opatrywać,U,2.9615386,2.2692308,3,3.4230769,2.3846154
zaręczony,U,5.1153846,1.5769231,1.8846154,2.9230769,1.4230769
arsen,U,1.8846154,1.7692307,1.8461539,2.7307692,1.9615384
ekran,U,3.0384614,1.5769231,1.6923077,1.5,1.3076923
chrząszcz,U,2.4615386,2.0769231,1.3461539,2.5384614,2.9230769
odżywać,U,4.9615383,1.4615384,1.3461539,1.6923077,1.3076923
knebel,U,1.6153846,3.5384614,2.9230769,4.4615383,3.2307692
śmietana,U,2.9615386,1.5,1.1923077,1.3846154,1.9230769
scena,U,4.0384617,2.1923077,1.9615384,3.3461537,1.8461539
melon,U,4.3461537,1.4230769,1.2307693,1.1538461,1.0769231
wiedza,U,5.730769,1.5,1.9230769,2.1538463,1.1153846
bananowy,U,4.4615383,1.5769231,1.2307693,1.1538461,1.4615384
powódź,U,1.1153846,3.5384614,4.3461537,4.923077,3.3461537
wypracowanie,U,1.7307693,3.4230769,2.3461537,3.3461537,3.1923077
topór,U,1.9230769,2.5384614,2.2692308,3.8461537,2.4230769
niespodziewany,U,3.6153846,2.2307692,1.8076923,3.4230769,1.6923077
nacinać,U,1.4230769,2.6153846,2.6153846,3.7307692,2.7692308
instrument,U,4.8461537,1.6923077,1.4615384,1.3461539,1.3076923
śnieg,U,3.8846154,2.6923077,1.7307693,1.5384616,2
partyzancki,U,2.3846154,2.1153846,3.2692308,3.2692308,1.6153846
skóra,U,2.8846154,1.4230769,1.4230769,1.7307693,1.6923077
bilans,U,2.2307692,1.5769231,1.6923077,2.0769231,1.2692307
poświęcać,U,2.6153846,1.7692307,2.4615386,2.5,1.4230769
zegarek,U,2.8461537,1.4615384,1.5,1.8076923,1.4230769
stabilny,U,4.3461537,1.3461539,1.5,1.4615384,1.1923077
album,U,3.7307692,1.2692307,1.5769231,1.1153846,1.1153846
młodzieżowy,U,3.5384614,1.8461539,1.5,1.3846154,1.3076923
ambitny,U,5.076923,1.5769231,1.6538461,1.8076923,1.0769231
prawdziwy,U,4.6538463,1.3846154,1.4615384,1.6923077,1
iść,U,3.5,1.4230769,1.4615384,1.3846154,1.1153846
istnieć,U,4.8846154,2.0384614,2.3846154,2.8076923,1.9615384
sabotaż,U,1.5769231,3.1923077,2.3076923,3.0384614,2.0769231
rekordowy,U,4.769231,1.3076923,1.3076923,1.6923077,1.0769231
kusić,U,3.5384614,1.9230769,1.6153846,2.7692308,1.5
balon,U,4.0384617,1.1923077,1.1923077,1.1923077,1.0769231
służyć,U,1.5769231,2.5769231,2.0384614,2.2307692,2.4230769
most,U,2.9230769,1.2307693,1.2692307,2.3846154,1.3076923
kłótnia,U,1.3076923,5.1153846,4.1153846,3.8461537,2.5769231
bohaterski,U,4.5,1.6153846,1.7307693,1.5769231,1.1153846
władza,U,2.6923077,2.9230769,1.9230769,3.1153846,2.1923077
koń,U,3.8461537,1.1923077,1.4230769,1.8461539,1.3461539
futro,U,2.1538463,1.8461539,2.0769231,1.6153846,2.3076923
zamierzać,U,2.6538463,1.4615384,1.3076923,2.0769231,1.1923077
matka,U,5.076923,1.7692307,2.1923077,2.0769231,1.1923077
zginąć,U,1.0769231,3.5384614,5.1538463,5.230769,2.6923077
obronny,U,2.9615386,1.5,1.3461539,2.4615386,1.2692307
rozwiązywać,U,3.5769231,1.3461539,1.6538461,1.8461539,1.2307693
oddawać,U,2.5769231,2.2307692,2.3846154,1.6538461,1.5
toksyczny,U,1.3076923,2.5769231,2.5769231,4.3461537,4.5384617
zgładzić,U,1.3461539,3.8461537,3.6538463,4.230769,2.9615386
perfekcyjny,U,4.0384617,2.0769231,1.5769231,1.8846154,1.3461539
płomienny,U,4.1538463,1.6538461,1.3461539,1.8461539,1.3076923
monolog,U,2.2692308,2.2307692,2.3461537,1.8846154,1.8461539
Wenus,U,3.4615386,1.2307693,1.2692307,1.7307693,1.1153846
flaga,U,3.8461537,1.2307693,1.6923077,1.2692307,1.1538461
wojna,U,1.3846154,4.2115383,5.019231,5.4423075,4.4423075
język,U,3,1.1923077,1.3846154,1.6538461,1.5
toaleta,U,2.8461537,1.5384616,1.1923077,1.6923077,2.6923077
monopolowy,U,3,1.3846154,1.8076923,1.3846154,1.7307693
wymodlić,U,2.3846154,2.2692308,1.5769231,1.6538461,2.7692308
gigantyczny,U,2.6153846,1.6923077,1.3076923,2.2307692,1.4230769
podróżować,U,5.6923075,1.2307693,1.5,2.3461537,1.1923077
spotkanie,U,4.9615383,1.0769231,1.3846154,2.4230769,1.0384616
goździk,U,3.6923077,1.1538461,1.5,1.1923077,1.1538461
zapewniać,U,2.8846154,1.4230769,1.3846154,2.0769231,1.1153846
laur,U,4.730769,1.2692307,1.2307693,1.2307693,1.1153846
strata,U,1,3.5769231,4.923077,4.076923,1.8846154
zapłacony,U,4.076923,1.2692307,1.3076923,1.1538461,1.0384616
pies,U,4.8461537,1.3461539,1.7307693,2.1923077,1.4230769
abdykować,U,1.6923077,1.5769231,2.2307692,1.9615384,1.3846154
uznanie,U,5.076923,1.0769231,1.3076923,1.8076923,1.0384616
drogi,U,2.5769231,2.8076923,2.8846154,2.2692308,1.8076923
myśl,U,4.0384617,1.6923077,2.1538463,2.0769231,1.4230769
zamach,U,1.1923077,3.5,4.230769,5.0384617,3.4230769
pasjonujący,U,4.9615383,1.2692307,1.2692307,1.4230769,1.1538461
życie,U,4.923077,2.4230769,3.1923077,3.1153846,2
upadać,U,1.3461539,3.1538463,3.3076923,3.2692308,1.5384616
krytyczny,U,1.4230769,3.2692308,3.0384614,3.7692308,2.1923077
chory,U,1.1923077,2.8461537,3.3846154,3.0384614,2.2692308
akademik,U,3.5769231,1.4230769,1.6923077,1.7307693,2
finał,U,4.3846154,1.2307693,1.6538461,2.0384614,1
jodła,U,3.5769231,1.1538461,1.3076923,1.1153846,1.1538461
brutalny,U,1.3461539,4.0384617,2.8461537,4.3461537,3.1923077
zaangażowany,U,3.8076923,1.6153846,1.5384616,1.8846154,1.4230769
sauna,U,4.230769,1.1538461,1.3076923,1.6153846,2
nowotwór,U,1.1923077,3.6923077,4.6538463,5.3076925,3
wołać,U,2.1153846,1.7307693,1.9230769,2.1153846,1.3461539
byt,U,2.9615386,1.6923077,1.9615384,2.3461537,1.7307693
ładunek,U,1.8461539,1.3846154,1.3846154,2.2307692,1.3076923
mądrość,U,4.6153846,1.4615384,2.1153846,1.6923077,1.4230769
opryszek,U,1.3846154,2.5769231,1.9615384,2.8076923,3
rozdawać,U,3.9615386,1.2692307,1.3076923,1.5,1.0384616
pisać,U,3.2692308,1.3846154,1.4230769,1.2692307,1.2692307
nadzorca,U,1.5769231,2.1923077,1.7692307,2.4615386,2.1538463
emerytalny,U,1.9230769,1.8461539,2.5384614,2.7692308,1.6153846
wiadomość,U,3.7692308,1.5769231,1.7307693,2.9230769,1.2692307
urlopowicz,U,4.3846154,1.4230769,1.1923077,1.1923077,1.2307693
niewinny,U,3.6923077,1.4230769,1.9230769,1.5384616,1.1538461
gawędzić,U,4.1153846,1.3076923,1.2307693,1.2307693,1.2307693
pałac,U,3.7307692,1.3846154,1.4615384,1.5,1.4230769
mentor,U,3.9230769,1.6538461,1.7307693,1.8076923,1.6538461
tłuszcz,U,1.4230769,2.9230769,2.3461537,2.3846154,3.7692308
marksista,U,1.3076923,2.3461537,1.6923077,1.9230769,2.5769231
przyjmować,U,3.1923077,1.2307693,1.3076923,1.5384616,1.1923077
pierścionek,U,4.3846154,1.0384616,1.2307693,1.8846154,1.0769231
nieprzyjaciel,U,1.4615384,3.8461537,2.6153846,3.3846154,2.8461537
pas,U,1.4615384,1.8076923,1.7692307,2.4615386,1.7307693
oczyszczać,U,2.7307692,1.6538461,1.3076923,1.6923077,2.0384614
przebiegły,U,2.2307692,2.6538463,2.1153846,2.9615386,2.3461537
dżuma,U,1,2.5,3.6538463,4.576923,4.230769
przestworze,U,4.4615383,1.2692307,1.5769231,2.3461537,1.2307693
promieniować,U,4.1153846,1.1923077,1.4230769,2.0384614,1.4615384
Sodoma,U,1.1923077,2.1923077,2.5,2.9615386,3.2307692
smok,U,3.6923077,1.6538461,1.1923077,2.9615386,1.4615384
powracać,U,4,1.2692307,2.3846154,2.1153846,1.1923077
waga,U,1.8076923,2.1923077,2.2307692,2.3076923,1.6538461
przepędzać,U,1.4230769,3.3076923,2.3076923,2.9615386,2.4615386
prowadzić,U,3.0384614,1.6538461,1.5,2.2307692,1.2307693
oddychać,U,4,1.3076923,1.2307693,1.5384616,1.0384616
pęcherz,U,1.3076923,1.7692307,1.3461539,1.6538461,2.4615386
sprytny,U,4.3076925,1.8076923,1.2692307,1.6538461,1.3076923
kłamstwo,U,1.2692307,4.230769,3.9230769,3.8076923,4.5
jeleń,U,2.8846154,1.1923077,1.3461539,1.8461539,1.1923077
samiec,U,2.8846154,1.7307693,1.5,1.6538461,1.7692307
precel,U,3.8846154,1.1153846,1.1153846,1.0384616,1.1538461
południe,U,3.1923077,1.4615384,1.5384616,1.3846154,1.1538461
informować,U,2.7307692,1.7692307,1.6923077,2.3461537,1.3461539
rywalizować,U,2.8461537,2.9615386,1.6538461,3.1153846,1.8846154
przyciskać,U,1.8846154,2.6538463,1.8846154,2.3846154,1.8076923
ogrzewanie,U,4.5,1.3461539,1.2307693,1.1538461,1.2692307
dupa,U,2.6923077,2.0769231,1.3076923,1.3846154,2.5384614
podwędzić,U,2.0769231,2.5,1.8076923,2.0769231,2.4230769
skryty,U,1.7692307,2.1153846,2.9615386,3,1.5
rozpoznać,U,3.1538463,1.4615384,1.5769231,1.9615384,1.2307693
myśliciel,U,3.2307692,1.5384616,2.6153846,2.0384614,1.5384616
szykanować,U,1.2307693,4.3461537,3.7692308,3.6538463,3.6153846
potrzebować,U,2.3461537,2.2692308,2.5769231,2.5769231,1.7307693
pomidorowy,U,4.269231,1.1923077,1.0769231,1.0769231,1.2307693
książka,U,4.269231,1.7692307,1.9615384,1.4615384,1.4615384
heroiczny,U,3.8076923,1.4230769,2.1153846,2.1923077,1.4615384
rozwaga,U,3.8076923,1.4230769,1.5,1.6538461,1.2307693
zadbać,U,4.6153846,1.3076923,1.5384616,1.6923077,1.2692307
opozycja,U,1.5384616,2.6923077,2.0384614,2.3461537,2.1538463
dusić,U,1.0384616,4.5,3.4615386,5.076923,3.9230769
szmaragdowy,U,4.3461537,1.1923077,1.3461539,1.2307693,1.1923077
cło,U,1.5384616,2.3076923,1.4615384,1.8461539,1.6538461
pończocha,U,3.4615386,1.0769231,1.0769231,1.2692307,1.3461539
sztama,U,4.5384617,1.1923077,1.1153846,1.3461539,1.1923077
podstępny,U,1.5,3.6153846,2.5769231,3.6923077,3.0384614
wybrzeże,U,4.3461537,1.0384616,1.2307693,1.6538461,1.1923077
kwota,U,2.6153846,1.4615384,1.6153846,2.0384614,1.2307693
przywilej,U,3.8461537,1.9230769,1.6153846,1.3461539,1.5
humanitarny,U,4.1153846,1.3076923,1.9615384,1.6153846,1.4230769
czarodziejski,U,4.6153846,1.2307693,1.4230769,1.9230769,1.1538461
okolica,U,3.3846154,1.4230769,1.6153846,1.4615384,1.3461539
rozważać,U,2.3461537,1.7307693,2.1153846,2.2692308,1.4230769
gniew,U,1.5,4.923077,3.3846154,3.4230769,2.5
bajka,U,5.076923,1.3076923,1.6538461,1.4230769,1.2307693
mieszkanie,U,4.230769,1.5,1.6923077,1.9230769,1.1153846
piasek,U,3.8461537,1.6153846,1.1923077,1.2307693,1.3461539
łaknąć,U,2.7307692,1.4615384,1.8846154,1.6538461,1.7692307
wniosek,U,2.6153846,1.6923077,1.3846154,1.8846154,1.5
oficer,U,2.4230769,1.7307693,1.4230769,2.5,1.6538461
zrozumiały,U,4.0384617,1.3076923,1.1538461,1.2307693,1.1538461
marchwiowy,U,3.2307692,1.1923077,1.1153846,1.1538461,1.5384616
przejęcie,U,2.2692308,1.7692307,2.2692308,2.8076923,1.5384616
zranić,U,1.1538461,4.076923,4.923077,3.6538463,2.5384614
ciało,U,3.8846154,1.5,1.8076923,1.8076923,1.6538461
wędrowny,U,3.6153846,1.1923077,1.3076923,1.8461539,1.3076923
prysznic,U,4.730769,1.1153846,1.2307693,1.1538461,1.1923077
paczka,U,4.3076925,1.1923077,1.2692307,1.6538461,1.3846154
pręgierz,U,1.2307693,2.1923077,2.3461537,2.7307692,2.3846154
hojny,U,4.923077,1.3461539,1.2692307,1.5,1.1538461
wspólnik,U,2.9615386,1.7307693,1.3461539,2.4230769,1.3461539
syrop,U,3.0384614,1.3846154,1.5,1.3076923,1.8846154
szkolny,U,2.6923077,2.2307692,1.9230769,1.7692307,2
kulturalny,U,4.5,1.1923077,1.1538461,1.2692307,1.1923077
dysponować,U,3.8846154,1.3076923,1.1923077,1.5,1.1538461
mały,U,2.5384614,1.5769231,1.7692307,1.5,1.3846154
wynalazca,U,5,1.1538461,1.5,1.6538461,1.0384616
trumna,U,1.1153846,2.3461537,4.576923,4.5,2.5
wola,U,3.7692308,1.5,1.8846154,1.7307693,1.1538461
wymarsz,U,2.0769231,1.4615384,1.6538461,2.1153846,1.4615384
przykazanie,U,2.0384614,2.3846154,1.8846154,2.2307692,2.0384614
oświadczyny,U,4.923077,1.3461539,1.6923077,3.0384614,1.2307693
katować,U,1.1153846,4.8846154,4.6538463,5.230769,5.230769
moda,U,2.6538463,2.5769231,1.5769231,1.4615384,2.4230769
walczyć,U,2.7307692,3.5,2.2307692,3.0769231,1.9615384
jezioro,U,5.0384617,1.0769231,1.5769231,2.0384614,1.3076923
kurwa,U,2.4615386,4.923077,3.0769231,3.2692308,3.8461537
działać,U,4.423077,1.5384616,1.5384616,2.0384614,1.3461539
liczny,U,3.1923077,1.5,1.3076923,2.1538463,1.4230769
ulewa,U,3,2.6538463,2.8846154,2,1.4615384
słowo,U,2.9230769,1.6538461,1.7692307,1.7692307,1.5
manko,U,1.3846154,2.2692308,2.2692308,2.0384614,1.8461539
sensowny,U,3.8076923,1.2692307,1.2307693,1.3076923,1.1923077
poker,U,3.1923077,1.7307693,1.6153846,2.6923077,1.5769231
szeptać,U,3.1153846,1.6538461,1.4615384,1.8846154,1.6153846
pralina,U,4.076923,1.2692307,1.1923077,1.2307693,1.1153846
kwaśny,U,2.4230769,1.7307693,1.5384616,1.4615384,2.3461537
wzrastać,U,4.3076925,1.5,1.8461539,2.4230769,1.6153846
nazista,U,1.2307693,5.0384617,3.9038463,4.5576925,5.1923075
pokorny,U,3.1538463,2.2692308,2.2692308,2.4230769,1.8846154
błogosławić,U,4.3461537,2,2,1.9230769,1.6538461
jabłkowy,U,4.5384617,1.4230769,1.6538461,1.4230769,1.5769231
milicja,U,2.0769231,3.9230769,3.1923077,3.4615386,3.8461537
bystry,U,4.769231,1.4615384,1.1923077,1.6538461,1.1538461
kobieta,U,5.076923,1.9230769,2.2692308,2.1923077,1.5
latarnia,U,3.1153846,1.5769231,1.9615384,2.1923077,1.6923077
doradztwo,U,2.3076923,2.2307692,1.4615384,2.1153846,2.1538463
licencja,U,2.9615386,1.7692307,1.5769231,2.0769231,1.6923077
gospodarstwo,U,2.9615386,1.8461539,1.8461539,2.1538463,1.9230769
przekręcony,U,1.8076923,2.5769231,1.7307693,2.4615386,2.5
poznanie,U,4.3461537,1.6538461,1.5769231,2.6153846,1.3846154
sekta,U,1.1153846,3.5384614,3,4.5,4.1923075
przedsięwziąć,U,3.3846154,1.6538461,1.6923077,2.2307692,1.3846154
opera,U,3.2692308,1.6538461,1.6923077,1.4615384,1.8076923
przestawać,U,1.7692307,2.4230769,2.4615386,2.3461537,1.6153846
data,U,2.2692308,1.6538461,1.7692307,2.5,1.5
zmora,U,1.4230769,2.7692308,2.7307692,4.0384617,2.8461537
religia,U,3.3846154,2.4615386,2.5,2.4615386,2.0384614
żeński,U,3.6538463,1.6923077,1.8076923,1.8461539,1.3076923
faszyzm,U,1,5.3461537,4.230769,4.8461537,5.3846154
krew,U,1.8076923,2.0769231,2.3846154,3.4230769,3.3461537
osioł,U,2.5,2.8076923,1.8461539,1.5769231,2.1538463
znakomity,U,4.923077,1.4615384,1.2692307,1.4230769,1.4230769
żądza,U,2.1923077,2.9615386,2.4615386,2.3846154,2.6923077
złudzenie,U,2,3.0384614,2.8461537,2.9615386,1.9230769
jechać,U,4.6153846,1.3076923,1.5,2.3076923,1.3846154
pierś,U,4.269231,1.5,1.4230769,1.6538461,1.1923077
rzeź,U,1.2307693,4.576923,4.9615383,5.5,5.4615383
cel,U,4.8461537,1.7692307,2,3,1.4230769
emocja,U,3.2692308,2,2.2692308,2.4615386,1.5384616
czaty,U,2.1153846,2.0384614,1.6923077,2.7692308,1.5
karaluch,U,1.2307693,3.2692308,2.8461537,3.8846154,5.3846154
akceptować,U,4.769231,1.7692307,1.6538461,2.1153846,1.9230769
wiara,U,4.730769,1.9615384,2.1153846,2.3076923,1.5
reklamować,U,2.2307692,3.4230769,2.1538463,2.2307692,3.5
amulet,U,3.2692308,2.3076923,2.0769231,2.5769231,2.2307692
zarządzać,U,2.9230769,2.3846154,1.6153846,2.5,2.0769231
manowce,U,1.9615384,3.3461537,2.8461537,3.3076923,2.1923077
oszałamiający,U,4.230769,1.6153846,1.2307693,1.9230769,1.4615384
pensja,U,4.1153846,2.4615386,2.4230769,3.0769231,1.7692307
katafalk,U,1.5,1.8461539,2.6923077,2.3846154,2.0384614
nieporadny,U,1.2307693,3.9230769,3.3076923,2.1538463,2.7692308
hit,U,3.4230769,1.8076923,1.5384616,1.3461539,1.7692307
kreda,U,1.9230769,1.8076923,1.5769231,1.9230769,2.1923077
cena,U,1.8076923,3.3846154,2.8846154,2.5769231,2.8461537
lotos,U,3.6153846,1.2692307,1.5,1.2692307,1.2692307
śpiewać,U,5.4615383,1.5384616,1.7307693,1.6153846,1.4230769
holocaust,U,1,5.8846154,5.8076925,5.769231,5.923077
nikotyna,U,1.2307693,4.1923075,4,3.3076923,4.576923
parasol,U,3.0384614,1.4615384,1.6153846,1.3076923,1.3461539
pociągający,U,4.3461537,1.5,1.3846154,2.2307692,1.2692307
oskarżenie,U,1,3.6538463,3.7307692,4.3076925,3.0769231
homar,U,2.5769231,1.3846154,1.5769231,2.0769231,2.6153846
uczcić,U,5.230769,1.4230769,1.8076923,1.6538461,1.4230769
moździerz,U,1.5384616,1.9230769,2.1923077,2.6153846,2.3076923
roszczeniowy,U,1.3461539,4.3076925,2.8846154,3.1153846,3.5
kukurydza,U,4.076923,1.3076923,1.1923077,1.2692307,1.3846154
pyskaty,U,1.3461539,4.5384617,2.9230769,2.8461537,3.2307692
zapraszać,U,4.730769,1.5,1.3461539,1.6923077,1.2307693
skłonny,U,2.2307692,1.8076923,2.0384614,2.1923077,1.7692307
zdychać,U,1.2307693,3.8461537,5.076923,5.076923,4.5
ziemia,U,3.8076923,1.3846154,1.8461539,1.5,1.5769231
odżywczy,U,4.1923075,1.4230769,1.2692307,1.5,1.5384616
podejrzewać,U,1.6153846,4.3846154,3.5384614,4.5,3.6923077
uwalniać,U,5.076923,1.5384616,1.7307693,2.4615386,1.4230769
żołnierz,U,2.6923077,2.1923077,2.6923077,3.5384614,1.8076923
skrupuły,U,2.5,3.2307692,2.8461537,3.2307692,2.7692308
zmuszać,U,1.2692307,5.3461537,4.269231,4.230769,4.730769
gadać,U,3.4230769,3.4230769,2.0384614,2.1923077,2.2692308
sceniczny,U,3.1538463,1.6923077,1.4615384,2,1.5769231
pulchny,U,2.2307692,3.1153846,3.0769231,2.5384614,3.0769231
forma,U,2.7692308,1.8076923,1.5769231,1.8846154,1.4230769
odpuścić,U,2.5769231,3.3846154,3.0769231,2.4230769,2.1538463
kierowca,U,3.6538463,2.4230769,1.8846154,3.3846154,1.5769231
